customer_id,title,first_name,last_name,dob,gender,nationality,email,phone,employment_status,annual_income_gbp,source_channel,consent_obtained,pep_flag,created_at,updated_at,data_masked,address_type,address_line1,address_line2,city,county,postcode,country,raw_address,std_address,std_provider,std_status,classification,geo_lat,geo_lon,is_primary,id_type,id_value_masked,issuing_country,expiry_date,document_present,name_on_document,dob_on_document,address_on_document,upload_channel
CUST-0446,Mx,Lucas,Hall,3/9/85,Male,Canada,lucas.hall446@gmail.com,4.47339E+11,Self-Employed,60720.84,BRANCH,TRUE,FALSE,2025-12-10T22:32:47Z,2025-11-29T12:25:47Z,TRUE,Current,30 Queens Road,Apartment 14,Sheffield,South Yorkshire,CR9 4KN,United Kingdom,30 Queens Road Apartment 14 Sheffield South Yorkshire CR9 4KN,"30 Queens Road, Sheffield, South Yorkshire, CR9 4KN, United Kingdom",ISO,STANDARDIZED,Residential,51.299693,-2.701905,TRUE,UK_DL,UKDL-RLDWP134,United Kingdom,,TRUE,Lucas Hall,3/9/85,"30 Queens Road, Sheffield, CR9 4KN",BRANCH
CUST-0447,,Oliver,Walker,12/21/47,Non-Binary,France,oliver.walker447@gmail.com,4.47559E+11,Retired,88356.96,BRANCH,TRUE,FALSE,2025-10-12T18:43:47Z,2025-12-10T11:45:47Z,TRUE,Current,16 Park Road,,Leeds,West Yorkshire,DN1 4PZ,United Kingdom,16 Park Road  Leeds West Yorkshire DN1 4PZ,"16 Park Road, Leeds, West Yorkshire, DN1 4PZ, United Kingdom",,STANDARDIZED,Unknown,54.071234,-2.903909,TRUE,UK_PASSPORT,UKP-VN90I9VPJ,United Kingdom,12/20/51,TRUE,Oliver Walker,12/21/47,"16 Park Road, Leeds, DN1 4PZ",BRANCH
CUST-0448,,Evie,Clark,11/29/07,Female,Ireland,evie.clark448@gmail.com,4.47435E+11,Other,171307.17,WEB,TRUE,FALSE,2025-11-12T03:31:47Z,2025-12-18T05:58:47Z,TRUE,Current,106 High Street,,Newcastle upon Tyne,Tyne and Wear,NW2 4SP,United Kingdom,106 High Street  Newcastle upon Tyne Tyne and Wear NW2 4SP,"106 High Street, Newcastle upon Tyne, Tyne and Wear, NW2 4SP, United Kingdom",,STANDARDIZED,Residential,56.225932,-1.675347,TRUE,UK_DL,UKDL-6M3FBPB5,United Kingdom,,TRUE,Evie ClarkX,11/29/07,,WEB
CUST-0449,,Olivia,Green,6/12/55,Female,India,olivia.green449@gmail.com,4.47265E+11,Unemployed,2722.12,BRANCH,TRUE,FALSE,2025-10-13T18:54:47Z,2025-11-26T22:00:47Z,TRUE,Permanent,152 Church Street,,Bristol,Bristol,N2 5UI,United Kingdom,152 Church Street  Bristol Bristol N2 5UI,,RoyalMail,FAILED,Organization,54.429843,-2.779797,TRUE,UK_PASSPORT,UKP-TANZQ6FHL,United Kingdom,6/11/59,TRUE,Olivia Green,6/12/55,"152 Church Street, Bristol, N2 5UI",BRANCH
CUST-0450,Mrs,Amelia,Taylor,1/6/98,Male,Germany,amelia.taylor450@gmail.com,4.47613E+11,Student,1139.76,MOBILE,FALSE,FALSE,2025-12-31T04:26:47Z,2025-12-17T07:37:47Z,TRUE,Current,70 London Road,Flat 24,Newcastle upon Tyne,Tyne and Wear,M3 3HI,United Kingdom,70 London Road Flat 24 Newcastle upon Tyne Tyne and Wear M3 3HI,"70 London Road, Newcastle upon Tyne, Tyne and Wear, M3 3HI, United Kingdom",ISO,PARTIAL,Unknown,52.934834,-2.125782,TRUE,UK_DL,UKDL-DE15NCEQ,United Kingdom,,TRUE,Amelia Taylor,1/6/98,"70 London Road, Newcastle upon Tyne, M3 3HI",MOBILE
CUST-0451,Mx,Elijah,Young,1/17/69,Male,Ireland,elijah.young451@gmail.com,4.47168E+11,Retired,153648.02,WEB,TRUE,FALSE,2025-12-28T01:02:47Z,2025-11-16T03:22:47Z,TRUE,Current,32 Main Street,Apartment 50,Glasgow,Glasgow City,DN8 5JR,United Kingdom,32 Main Street Apartment 50 Glasgow Glasgow City DN8 5JR,"32 Main Street, Glasgow, Glasgow City, DN8 5JR, United Kingdom",ISO,STANDARDIZED,Residential,52.23476,-4.97719,TRUE,UK_DL,UKDL-8YDFU4GF,United Kingdom,,TRUE,Elijah Young,1/17/69,"32 Main Street, Glasgow, DN8 5JR",WEB
CUST-0452,Dr,Lucas,Brown,2/26/52,Non-Binary,Canada,lucas.brown452@gmail.com,4.47411E+11,Unemployed,24265.65,WEB,TRUE,FALSE,2025-12-12T05:10:47Z,2025-11-13T20:31:47Z,TRUE,Permanent,198 Station Road,Apartment 39,Liverpool,Merseyside,N7 8LP,United Kingdom,198 Station Road Apartment 39 Liverpool Merseyside N7 8LP,"198 Station Road, Liverpool, Merseyside, N7 8LP, United Kingdom",Custom,STANDARDIZED,Residential,50.502233,-1.621246,TRUE,UK_DL,UKDL-SKPJHWSD,United Kingdom,,TRUE,Lucas Brown,2/26/52,"198 Station Road, Liverpool, N7 8LP",WEB
CUST-0453,,Liam,Evans,7/13/74,Non-Binary,Canada,liam.evans453@gmail.com,4.47741E+11,Retired,91129.67,WEB,TRUE,FALSE,2025-11-21T03:26:47Z,2025-11-23T09:40:47Z,TRUE,Current,139 London Road,,Liverpool,Merseyside,NW8 5NM,United Kingdom,139 London Road  Liverpool Merseyside NW8 5NM,,ISO,FAILED,Residential,54.18519,1.368132,TRUE,UK_DL,UKDL-X6SJL2F3,United Kingdom,,TRUE,Liam Evans,7/13/74,"139 London Road, Liverpool, NW8 5NM",WEB
CUST-0454,Ms,Poppy,Taylor,7/23/83,Unspecified,France,poppy.taylor454@gmail.com,4.47307E+11,Other,36033.95,WEB,TRUE,FALSE,2026-01-09T13:41:47Z,2025-12-24T15:54:47Z,TRUE,Business,2 Station Road,,Liverpool,Merseyside,N8 9BV,United Kingdom,2 Station Road  Liverpool Merseyside N8 9BV,"2 Station Road, Liverpool, Merseyside, N8 9BV, United Kingdom",ISO,STANDARDIZED,Residential,53.40103,-1.74591,TRUE,UK_PASSPORT,UKP-KIOJ9JLL9,United Kingdom,7/22/84,TRUE,Poppy Taylor,7/23/83,"2 Station Road, Liverpool, N8 9BV",WEB
CUST-0455,Mx,Lucas,Roberts,2/18/95,Male,United States,lucas.roberts455@gmail.com,4.47791E+11,Unemployed,18979.27,BRANCH,FALSE,FALSE,2026-01-01T11:03:47Z,2025-12-21T03:40:47Z,TRUE,Current,50 Green Lane,,London,Greater London,W2 8SE,United Kingdom,50 Green Lane  London Greater London W2 8SE,"50 Green Lane, London, Greater London, W2 8SE, United Kingdom",,PARTIAL,PO_Box,52.024878,-1.023104,TRUE,UK_DL,UKDL-8BEBTGSV,United Kingdom,,TRUE,Lucas Roberts,2/18/95,"50 Green Lane, London, W2 8SE",BRANCH
CUST-0456,Ms,Mia,Green,4/14/52,Female,United Kingdom,mia.green456@gmail.com,4.47022E+11,Other,83204.59,API,TRUE,FALSE,2025-12-07T01:36:47Z,2025-12-06T07:57:47Z,TRUE,Current,128 Green Lane,Flat 30,Leeds,West Yorkshire,WC3 7RS,United Kingdom,128 Green Lane Flat 30 Leeds West Yorkshire WC3 7RS,"128 Green Lane, Leeds, West Yorkshire, WC3 7RS, United Kingdom",RoyalMail,STANDARDIZED,Residential,55.767352,-1.156044,TRUE,UK_DL,UKDL-V9UW5XTB,United Kingdom,,TRUE,Mia Green,4/14/52,,API
CUST-0457,,Elijah,Smith,10/27/75,Male,Australia,elijah.smith457@gmail.com,4.47611E+11,Unemployed,7008.82,WEB,TRUE,FALSE,2026-01-09T13:50:47Z,2025-12-23T08:55:47Z,TRUE,Current,96 Victoria Road,Flat 15,Liverpool,Merseyside,N5 2ON,United Kingdom,96 Victoria Road Flat 15 Liverpool Merseyside N5 2ON,"96 Victoria Road, Liverpool, Merseyside, N5 2ON, United Kingdom",ISO,STANDARDIZED,Residential,50.483785,-1.385779,TRUE,UK_PASSPORT,UKP-KZSRT35LU,United Kingdom,10/25/80,TRUE,Elijah Smith,10/27/75,"96 Victoria Road, Liverpool, N5 2ON",WEB
CUST-0458,Mrs,Ella,Taylor,6/6/96,Non-Binary,France,ella.taylor458@gmail.com,4.47554E+11,Other,115164.97,MOBILE,TRUE,FALSE,2026-01-09T03:12:47Z,2025-12-03T17:07:47Z,TRUE,Current,73 New Road,Flat 28,Edinburgh,City of Edinburgh,N2 7SZ,United Kingdom,73 New Road Flat 28 Edinburgh City of Edinburgh N2 7SZ,"73 New Road, Edinburgh, City of Edinburgh, N2 7SZ, United Kingdom",RoyalMail,STANDARDIZED,Residential,53.165249,-3.825867,TRUE,UK_DL,UKDL-OFU8I7YO,United Kingdom,,TRUE,Ella Taylor,6/6/96,"73 New Road, Edinburgh, N2 7SZ",MOBILE
CUST-0459,,Isla,Young,6/20/64,Prefer-Not-To-Say,United Kingdom,isla.young459@gmail.com,4.47782E+11,Salaried,126770.76,BRANCH,TRUE,FALSE,2026-01-11T05:59:47Z,2025-12-01T07:14:47Z,TRUE,Current,54 London Road,,Bristol,Bristol,CR2 5YB,United Kingdom,54 London Road  Bristol Bristol CR2 5YB,"54 London Road, Bristol, Bristol, CR2 5YB, United Kingdom",Custom,STANDARDIZED,Unknown,51.09824,-5.183896,TRUE,UK_DL,UKDL-PPNXO55F,United Kingdom,,TRUE,Isla Young,6/20/64,"54 London Road, Bristol, CR2 5YB",BRANCH
CUST-0460,Dr,Poppy,Wright,11/15/99,Non-Binary,Ireland,poppy.wright460@gmail.com,4.47186E+11,Self-Employed,89917.94,BRANCH,TRUE,FALSE,2025-11-28T01:56:47Z,2025-11-29T15:54:47Z,TRUE,Current,59 Main Street,,Newcastle upon Tyne,Tyne and Wear,CR2 3CM,United Kingdom,59 Main Street  Newcastle upon Tyne Tyne and Wear CR2 3CM,"59 Main Street, Newcastle upon Tyne, Tyne and Wear, CR2 3CM, United Kingdom",ISO,PARTIAL,Residential,53.741322,-4.971719,TRUE,UK_PASSPORT,UKP-WMGF25101,United Kingdom,11/13/05,TRUE,Poppy Wright,11/15/99,"59 Main Street, Newcastle upon Tyne, CR2 3CM",BRANCH
CUST-0461,Mrs,Isla,Baker,4/19/39,Non-Binary,Canada,isla.baker461@gmail.com,4.47022E+11,Other,101045.86,MOBILE,TRUE,FALSE,2025-12-10T16:30:47Z,2025-11-18T20:29:47Z,TRUE,Current,99 High Street,,Liverpool,Merseyside,CR5 3EE,United Kingdom,99 High Street  Liverpool Merseyside CR5 3EE,"99 High Street, Liverpool, Merseyside, CR5 3EE, United Kingdom",ISO,STANDARDIZED,Residential,54.100416,-4.998714,TRUE,UK_DL,UKDL-5FFSJTMB,United Kingdom,,TRUE,Isla Baker,4/19/39,"99 High Street, Liverpool, CR5 3EE",MOBILE
CUST-0462,Mx,Noah,Baker,8/21/57,Female,Germany,noah.baker462@gmail.com,4.47867E+11,Other,87331.19,WEB,TRUE,FALSE,2025-11-28T00:27:47Z,2025-11-20T23:29:47Z,TRUE,Correspondence,169 New Road,,Manchester,Greater Manchester,N5 9CK,United Kingdom,169 New Road  Manchester Greater Manchester N5 9CK,"169 New Road, Manchester, Greater Manchester, N5 9CK, United Kingdom",,STANDARDIZED,Organization,50.659733,-0.047397,TRUE,UK_DL,UKDL-2OXEJ5LR,United Kingdom,,TRUE,Noah Baker,8/21/57,"169 New Road, Manchester, N5 9CK",WEB
CUST-0463,Dr,Ella,Adams,10/12/89,Prefer-Not-To-Say,India,ella.adams463@gmail.com,4.47622E+11,Retired,133175.83,WEB,TRUE,FALSE,2025-12-27T21:42:47Z,2025-12-14T09:33:47Z,TRUE,Current,,Flat 5,Glasgow,Glasgow City,N9 2SN,United Kingdom, Flat 5 Glasgow Glasgow City N9 2SN,", Glasgow, Glasgow City, N9 2SN, United Kingdom",ISO,STANDARDIZED,Residential,50.769,0.228964,TRUE,UK_PASSPORT,UKP-OUB2NQRIE,United Kingdom,10/11/94,TRUE,Ella AdamsX,,", Glasgow, N9 2SN",WEB
CUST-0464,Mx,Henry,King,9/5/41,Prefer-Not-To-Say,Australia,henry.king464@gmail.com,4.47252E+11,Retired,82832.57,BRANCH,TRUE,FALSE,2025-12-25T02:48:47Z,2026-01-10T06:18:47Z,TRUE,Current,136 London Road,,Leeds,West Yorkshire,SE8 2YH,United Kingdom,136 London Road  Leeds West Yorkshire SE8 2YH,"136 London Road, Leeds, West Yorkshire, SE8 2YH, United Kingdom",Custom,PARTIAL,Residential,54.853909,0.985254,TRUE,UK_DL,UKDL-M0OI71MA,United Kingdom,,TRUE,Henry King,9/5/41,"136 London Road, Leeds, SE8 2YH",BRANCH
CUST-0465,,Grace,Wilson,5/1/63,Prefer-Not-To-Say,United Kingdom,grace.wilson465@gmail.com,4.47368E+11,Student,14206.48,MOBILE,TRUE,FALSE,2026-01-11T05:20:47Z,2026-01-04T20:39:47Z,TRUE,Current,128 Queens Road,Flat 24,Newcastle upon Tyne,Tyne and Wear,CR6 0KU,United Kingdom,128 Queens Road Flat 24 Newcastle upon Tyne Tyne and Wear CR6 0KU,"128 Queens Road, Newcastle upon Tyne, Tyne and Wear, CR6 0KU, United Kingdom",ISO,STANDARDIZED,Residential,53.044061,0.911869,TRUE,UK_DL,UKDL-MJQXFNXD,United Kingdom,,TRUE,Grace Wilson,5/1/63,,MOBILE
CUST-0466,,Leo,Hill,3/24/56,Male,Ireland,leo.hill466@gmail.com,4.47904E+11,Unemployed,15979.04,BRANCH,TRUE,FALSE,2025-10-26T06:42:47Z,2026-01-01T16:11:47Z,TRUE,Current,90 Station Road,,Leeds,West Yorkshire,M3 5GQ,United Kingdom,90 Station Road  Leeds West Yorkshire M3 5GQ,"90 Station Road, Leeds, West Yorkshire, M3 5GQ, United Kingdom",RoyalMail,STANDARDIZED,Residential,51.52069,-3.32794,TRUE,FOREIGN_PASSPORT,CA-P-YS2H529QC,United States,3/22/64,TRUE,Leo Hill,3/24/56,"90 Station Road, Leeds, M3 5GQ",BRANCH
CUST-0467,Ms,Ava,Lewis,8/13/46,Unspecified,Canada,ava.lewis467@gmail.com,4.47867E+11,Salaried,113266.12,MOBILE,TRUE,FALSE,2025-12-21T18:44:47Z,2025-12-16T09:28:47Z,TRUE,Current,113 Queens Road,Apartment 38,Liverpool,Merseyside,WC3 2NC,United Kingdom,113 Queens Road Apartment 38 Liverpool Merseyside WC3 2NC,"113 Queens Road, Liverpool, Merseyside, WC3 2NC, United Kingdom",Custom,STANDARDIZED,Residential,50.196587,1.287526,TRUE,UK_DL,UKDL-J8XPXPP6,United Kingdom,,TRUE,Ava LewisX,8/13/46,"113 Queens Road, Liverpool, WC3 2NC",MOBILE
CUST-0468,Mx,William,Baker,11/15/70,Female,Australia,william.baker468@gmail.com,4.47303E+11,Salaried,148214.27,BRANCH,TRUE,FALSE,2025-11-11T15:58:47Z,2025-12-13T04:01:47Z,TRUE,Current,123 Main Street,,Liverpool,Merseyside,E8 3IK,United Kingdom,123 Main Street  Liverpool Merseyside E8 3IK,"123 Main Street, Liverpool, Merseyside, E8 3IK, United Kingdom",,STANDARDIZED,Residential,50.42861,-3.260454,TRUE,UK_PASSPORT,UKP-A84IA3O9K,United Kingdom,11/14/74,TRUE,William Baker,11/15/70,,BRANCH
CUST-0469,,Olivia,King,11/16/71,Unspecified,Canada,olivia.king469@gmail.com,4.47121E+11,Retired,74678.46,API,TRUE,FALSE,2025-12-08T07:26:47Z,2026-01-09T10:59:47Z,TRUE,Permanent,56 New Road,Flat 29,Glasgow,Glasgow City,EC7 7PD,United Kingdom,56 New Road Flat 29 Glasgow Glasgow City EC7 7PD,"56 New Road, Glasgow, Glasgow City, EC7 7PD, United Kingdom",Custom,STANDARDIZED,Residential,56.323037,1.042729,TRUE,UK_DL,UKDL-30SCY7PM,United Kingdom,,TRUE,Olivia King,11/16/71,"56 New Road, Glasgow, EC7 7PD",API
CUST-0470,Mr,Grace,Evans,5/21/62,Female,United Kingdom,grace.evans470@gmail.com,4.47219E+11,Retired,19443.96,WEB,TRUE,FALSE,2025-12-16T00:27:47Z,2025-12-21T22:07:47Z,TRUE,Current,178 Green Lane,Apartment 31,London,Greater London,N0 1KP,United Kingdom,178 Green Lane Apartment 31 London Greater London N0 1KP,"178 Green Lane, London, Greater London, N0 1KP, United Kingdom",Custom,STANDARDIZED,Residential,56.612789,-5.240007,TRUE,UK_DL,UKDL-W9NQ3V39,United Kingdom,,TRUE,Grace Evans,5/21/62,,WEB
CUST-0471,,Isla,Roberts,12/4/44,Female,United Kingdom,isla.roberts471@gmail.com,4.47639E+11,Student,65.34,MOBILE,FALSE,FALSE,2025-10-28T07:09:47Z,2025-12-06T20:26:47Z,TRUE,Current,127 Station Road,,Leeds,West Yorkshire,N5 2YQ,United Kingdom,127 Station Road  Leeds West Yorkshire N5 2YQ,"127 Station Road, Leeds, West Yorkshire, N5 2YQ, United Kingdom",ISO,STANDARDIZED,Residential,56.00818,-1.354288,TRUE,UK_PASSPORT,UKP-JB8ZDFTYB,United Kingdom,12/3/48,TRUE,Isla RobertsX,12/4/44,,MOBILE
CUST-0472,Mx,Elijah,Wilson,11/8/97,Male,India,elijah.wilson472@gmail.com,4.47693E+11,Student,13593.88,MOBILE,TRUE,FALSE,2025-11-18T18:32:47Z,2025-12-31T13:45:47Z,TRUE,Correspondence,,Flat 19,London,Greater London,NW7 8DX,United Kingdom, Flat 19 London Greater London NW7 8DX,", London, Greater London, NW7 8DX, United Kingdom",ISO,PARTIAL,Residential,53.721862,-5.186016,TRUE,UK_PASSPORT,UKP-DODQO201F,United Kingdom,11/7/03,TRUE,Elijah Wilson,11/8/97,,MOBILE
CUST-0473,,Henry,Hall,10/1/55,Prefer-Not-To-Say,Canada,henry.hall473@gmail.com,4.47747E+11,Unemployed,5819.51,WEB,TRUE,FALSE,2025-11-22T03:42:47Z,2025-11-29T13:51:47Z,TRUE,Current,55 Park Road,Apartment 50,Edinburgh,City of Edinburgh,SW9 6PG,United Kingdom,55 Park Road Apartment 50 Edinburgh City of Edinburgh SW9 6PG,"55 Park Road, Edinburgh, City of Edinburgh, SW9 6PG, United Kingdom",Custom,STANDARDIZED,Residential,50.976557,-1.596103,TRUE,UK_PASSPORT,UKP-WBGZ514G6,United Kingdom,9/30/56,TRUE,Henry Hall,10/1/55,"55 Park Road, Edinburgh, SW9 6PG",WEB
CUST-0474,,Sophia,King,1/21/40,Female,Ireland,sophia.king474@gmail.com,4.47629E+11,Student,14140.01,WEB,TRUE,FALSE,2026-01-07T13:14:47Z,2025-11-19T01:34:47Z,TRUE,Current,3 Park Road,Apartment 45,Sheffield,South Yorkshire,SE6 1MK,United Kingdom,3 Park Road Apartment 45 Sheffield South Yorkshire SE6 1MK,"3 Park Road, Sheffield, South Yorkshire, SE6 1MK, United Kingdom",Custom,STANDARDIZED,Residential,54.731848,-0.50112,TRUE,UK_DL,UKDL-V443J1U5,United Kingdom,,TRUE,Sophia King,1/21/40,,WEB
CUST-0475,Mr,Oliver,Clark,5/10/03,Female,Australia,oliver.clark475@gmail.com,4.47789E+11,Unemployed,23697.35,MOBILE,TRUE,FALSE,2025-12-22T20:22:47Z,2025-12-02T07:31:47Z,TRUE,Permanent,24 Green Lane,,Bristol,Bristol,M1 4QN,United Kingdom,24 Green Lane  Bristol Bristol M1 4QN,"24 Green Lane, Bristol, Bristol, M1 4QN, United Kingdom",,STANDARDIZED,Residential,50.305108,-0.471205,TRUE,UK_DL,UKDL-3DOBJMBH,United Kingdom,,TRUE,Oliver Clark,5/10/03,"24 Green Lane, Bristol, M1 4QN",MOBILE
CUST-0476,Ms,Mia,Evans,9/18/69,Non-Binary,France,mia.evans476@gmail.com,4.47234E+11,Salaried,130960.36,API,TRUE,FALSE,2025-11-23T13:27:47Z,2025-11-14T15:09:47Z,TRUE,Current,11 Main Street,Apartment 32,Bristol,Bristol,SW2 4ZF,United Kingdom,11 Main Street Apartment 32 Bristol Bristol SW2 4ZF,"11 Main Street, Bristol, Bristol, SW2 4ZF, United Kingdom",ISO,STANDARDIZED,PO_Box,51.816937,0.134511,TRUE,UK_DL,UKDL-FRTZX05Q,United Kingdom,,TRUE,Mia Evans,9/18/69,"11 Main Street, Bristol, SW2 4ZF",API
CUST-0477,Mx,Lucas,Green,3/18/03,Male,Germany,lucas.green477@gmail.com,4.47658E+11,Unemployed,22527.3,API,TRUE,FALSE,2026-01-06T19:49:47Z,2026-01-09T21:33:47Z,TRUE,Current,168 Green Lane,Apartment 28,Leeds,West Yorkshire,N7 3NM,United Kingdom,168 Green Lane Apartment 28 Leeds West Yorkshire N7 3NM,"168 Green Lane, Leeds, West Yorkshire, N7 3NM, United Kingdom",RoyalMail,STANDARDIZED,Organization,50.20509,-0.859032,TRUE,UK_DL,UKDL-09NQTP1V,United Kingdom,,TRUE,Lucas Green,3/18/03,"168 Green Lane, Leeds, N7 3NM",API
CUST-0478,Dr,James,Wilson,11/23/95,Non-Binary,India,james.wilson478@gmail.com,4.47429E+11,Student,578.99,MOBILE,TRUE,FALSE,2025-10-23T20:41:47Z,2025-12-30T05:17:47Z,TRUE,Current,152 Main Street,,Liverpool,Merseyside,WC0 3RA,United Kingdom,152 Main Street  Liverpool Merseyside WC0 3RA,"152 Main Street, Liverpool, Merseyside, WC0 3RA, United Kingdom",ISO,STANDARDIZED,Residential,52.458149,-3.019569,TRUE,FOREIGN_PASSPORT,US-P-NVOEI3QOO,France,11/21/00,TRUE,James WilsonX,11/23/95,,MOBILE
CUST-0479,,Noah,Evans,11/9/95,Male,Germany,noah.evans479@gmail.com,4.47743E+11,Retired,125821.08,WEB,TRUE,FALSE,2025-12-28T17:47:47Z,2025-12-13T01:09:47Z,TRUE,Current,94 Park Road,Apartment 15,London,Greater London,NW5 5JK,United Kingdom,94 Park Road Apartment 15 London Greater London NW5 5JK,"94 Park Road, London, Greater London, NW5 5JK, United Kingdom",,STANDARDIZED,Unknown,56.837594,0.087304,TRUE,UK_DL,UKDL-WUO3C0I4,United Kingdom,,TRUE,Noah Evans,11/9/95,,WEB
CUST-0480,Ms,Sophia,Young,8/9/43,Prefer-Not-To-Say,United Kingdom,sophia.young480@gmail.com,4.47413E+11,Salaried,68343.88,BRANCH,TRUE,FALSE,2025-12-12T13:51:47Z,2025-11-13T13:00:47Z,TRUE,Current,101 New Road,Flat 6,Sheffield,South Yorkshire,N9 3CT,United Kingdom,101 New Road Flat 6 Sheffield South Yorkshire N9 3CT,"101 New Road, Sheffield, South Yorkshire, N9 3CT, United Kingdom",RoyalMail,STANDARDIZED,Organization,51.6441,-1.170735,TRUE,UK_PASSPORT,UKP-8JI02OGLN,United Kingdom,8/8/44,TRUE,Sophia Young,8/9/43,"101 New Road, Sheffield, N9 3CT",BRANCH
CUST-0481,Ms,Evie,Walker,3/27/48,Female,Canada,evie.walker481@gmail.com,4.4745E+11,Other,66463.05,BRANCH,TRUE,FALSE,2025-11-20T02:57:47Z,2025-11-28T12:01:47Z,TRUE,Current,121 Main Street,,Glasgow,Glasgow City,SE6 7FT,United Kingdom,121 Main Street  Glasgow Glasgow City SE6 7FT,"121 Main Street, Glasgow, Glasgow City, SE6 7FT, United Kingdom",ISO,STANDARDIZED,Residential,54.133291,-0.260591,TRUE,UK_PASSPORT,UKP-XOFCK44HG,United Kingdom,3/25/56,TRUE,Evie Walker,3/27/48,,BRANCH
CUST-0482,Ms,Ava,Young,9/30/03,Non-Binary,Ireland,ava.young482@gmail.com,4.47291E+11,Student,21261.07,API,TRUE,FALSE,2025-10-20T19:06:47Z,2025-11-24T14:12:47Z,TRUE,Current,152 Station Road,,Birmingham,West Midlands,E1 5OG,United Kingdom,152 Station Road  Birmingham West Midlands E1 5OG,"152 Station Road, Birmingham, West Midlands, E1 5OG, United Kingdom",ISO,STANDARDIZED,Residential,55.410132,-2.987106,TRUE,UK_DL,UKDL-MDQRUDAL,United Kingdom,,TRUE,Ava Young,9/30/03,"152 Station Road, Birmingham, E1 5OG",API
CUST-0483,,Oliver,King,2/6/82,Non-Binary,Germany,oliver.king483@gmail.com,4.47603E+11,Salaried,57476.87,MOBILE,TRUE,FALSE,2025-11-02T02:12:47Z,2025-12-18T23:55:47Z,TRUE,Current,174 New Road,Flat 12,Bristol,Bristol,NW2 3ZN,United Kingdom,174 New Road Flat 12 Bristol Bristol NW2 3ZN,"174 New Road, Bristol, Bristol, NW2 3ZN, United Kingdom",,STANDARDIZED,Residential,51.705108,-1.653776,TRUE,UK_DL,UKDL-G8TKJAGP,United Kingdom,,TRUE,Oliver King,2/6/82,,MOBILE
CUST-0484,Dr,Elijah,Thomas,7/24/69,Prefer-Not-To-Say,Germany,elijah.thomas484@gmail.com,4.47604E+11,Salaried,88259.66,WEB,FALSE,FALSE,2025-12-27T12:02:47Z,2025-11-24T05:14:47Z,TRUE,Current,120 High Street,,Newcastle upon Tyne,Tyne and Wear,WC7 6PF,United Kingdom,120 High Street  Newcastle upon Tyne Tyne and Wear WC7 6PF,"120 High Street, Newcastle upon Tyne, Tyne and Wear, WC7 6PF, United Kingdom",,STANDARDIZED,Residential,51.798854,-0.4791,TRUE,UK_PASSPORT,UKP-B8UGLN3A7,United Kingdom,7/23/72,TRUE,Elijah Thomas,7/24/69,"120 High Street, Newcastle upon Tyne, WC7 6PF",WEB
CUST-0485,,Oliver,Taylor,10/17/53,Prefer-Not-To-Say,United States,oliver.taylor485@gmail.com,4.47928E+11,Self-Employed,92320.15,MOBILE,TRUE,FALSE,2025-12-03T21:50:47Z,2025-11-21T18:38:47Z,TRUE,Permanent,129 Park Road,Apartment 49,Manchester,Greater Manchester,N3 9LM,United Kingdom,129 Park Road Apartment 49 Manchester Greater Manchester N3 9LM,"129 Park Road, Manchester, Greater Manchester, N3 9LM, United Kingdom",ISO,STANDARDIZED,Residential,52.671779,-0.065471,TRUE,UK_PASSPORT,UKP-74SCKINSY,United Kingdom,10/17/55,TRUE,Oliver Taylor,10/17/53,"129 Park Road, Manchester, N3 9LM",MOBILE
CUST-0486,Mx,Ava,Hall,12/23/72,Female,United States,ava.hall486@gmail.com,4.47215E+11,Salaried,22585.7,WEB,TRUE,FALSE,2025-12-20T15:30:47Z,2025-11-13T06:00:47Z,TRUE,Current,189 Park Road,,Bristol,Bristol,DN7 0IM,United Kingdom,189 Park Road  Bristol Bristol DN7 0IM,"189 Park Road, Bristol, Bristol, DN7 0IM, United Kingdom",RoyalMail,STANDARDIZED,Residential,54.152087,0.816758,TRUE,UK_DL,UKDL-OZOFWLJH,United Kingdom,,TRUE,Ava Hall,12/23/72,"189 Park Road, Bristol, DN7 0IM",WEB
CUST-0487,,James,Evans,1/15/95,Prefer-Not-To-Say,France,james.evans487@gmail.com,4.47282E+11,Unemployed,15006.69,API,TRUE,FALSE,2025-11-18T19:50:47Z,2025-12-09T04:44:47Z,TRUE,Current,30 Park Road,,Manchester,Greater Manchester,WC0 7KV,United Kingdom,30 Park Road  Manchester Greater Manchester WC0 7KV,"30 Park Road, Manchester, Greater Manchester, WC0 7KV, United Kingdom",Custom,STANDARDIZED,Residential,55.090252,-0.906818,TRUE,UK_DL,UKDL-IG5HHR80,United Kingdom,,TRUE,James Evans,1/15/95,"30 Park Road, Manchester, WC0 7KV",API
CUST-0488,Dr,Elijah,Wilson,3/23/47,Female,United States,elijah.wilson488@gmail.com,4.4713E+11,Other,25672.5,WEB,TRUE,FALSE,2025-10-15T01:20:47Z,2025-12-16T03:52:47Z,TRUE,Permanent,153 Queens Road,,Manchester,Greater Manchester,CR7 8QC,United Kingdom,153 Queens Road  Manchester Greater Manchester CR7 8QC,"153 Queens Road, Manchester, Greater Manchester, CR7 8QC, United Kingdom",ISO,STANDARDIZED,Residential,55.970619,-0.526309,TRUE,UK_PASSPORT,UKP-A5E15WMKH,United Kingdom,3/22/48,TRUE,Elijah Wilson,3/23/47,"153 Queens Road, Manchester, CR7 8QC",WEB
